"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ortho_8" 1.20566280461745 0.500073291720759 1.2487075248002 0.387189384288889 0.698616008549025 0.776905386035485
"ortho_4" 0.937366389373372 0.727953807003302 1.3196350238355 0.452345551998303 0.651020064903069 0.736234929377199
"ortho_5" 23.3329971667356 0.482299442279466 0.465380991127017 1.03525308392965 0.300550733861603 0.402823120907894
"ortho_10" 31.582658811453 0.933163494460458 0.454351761709099 2.05702004426522 0.0396842978232118 0.0729364323742446
"ortho_11" 426.251295322119 -1.83993157376151 0.150043686049498 -12.2610653353083 1.46560289846605e-34 5.17181950810699e-33
"ortho_12" 215.327005043146 1.28146563674704 0.218267160174441 5.87134288099987 4.3227916155598e-09 2.93803294549064e-08
"ortho_13" 66.1695329236388 0.804162327543644 0.264088611206591 3.04456018078933 0.00233020804682258 0.0058985724803313
"ortho_14" 116.221745454283 -1.36579046971766 0.249460336342951 -5.4737415622512 4.40631537917398e-08 2.5849654732661e-07
"ortho_15" 93.3660195867207 0.885615612070143 0.228191375311792 3.87874284087726 0.000104997678028695 0.000355172360264243
"ortho_16" 14.7608247136375 -2.79144993826431 0.569002502295619 -4.84224544579695 1.28380045374824e-06 6.01789989530656e-06
"ortho_17" 23.3684456885468 5.01283444045328 1.12736110371115 4.43139749959307 9.36243156716731e-06 3.80799314363993e-05
"ortho_19" 155.016225571862 1.4918923463705 0.596629789146617 2.49746452078927 0.0125084981435149 0.0266127106341874
"ortho_20" 289.098069806753 0.223045657362519 0.183961996696376 1.21304314486107 0.22511332544714 0.318566413447396
"ortho_21" 265.109748988957 1.04048091670635 0.204341307189342 5.09303571142717 3.52375293515896e-07 1.81368427036011e-06
"ortho_22" 355.34226036169 -2.05023371549724 0.205918698479371 -9.95425573043487 2.41624023415807e-23 5.21175338526712e-22
"ortho_23" 0.618155223277073 -0.353740992547524 1.32007961680001 -0.260520577089939 0.794462244936746 0.858178759009669
"ortho_24" 0.468895082260018 0 1.16490600354918 0 1 NA
"ortho_25" 164.975861889412 -0.415799822534053 0.182075703160923 -2.28447970981835 0.0223433537146748 0.0443948347907344
"ortho_26" 49.3567782053652 -0.10753851873748 0.325600815183625 -0.327636237763379 0.74318671918121 0.814123993074255
"ortho_27" 11.975508270544 -1.50156576309235 0.581257231495768 -2.57550641601257 0.0100093416256328 0.0217869261834031
"ortho_28" 76.5299453249477 5.21009890574724 0.655982230277718 6.69157101567196 2.20787308991383e-11 1.94389784423351e-10
"ortho_29" 948.53275185755 1.20438538056832 0.230317504649226 5.23073208930537 1.68840053040241e-07 9.12129178151261e-07
"ortho_30" 14.0391597166238 0.0522674302840512 0.596782169039951 0.0979755698382338 0.92195169246251 0.95104204285881
"ortho_31" 32.8684321324455 3.18431827756138 0.882038994759511 3.43173812192497 0.000599726371822684 0.00172631264286358
"ortho_32" 24.4779936523495 0.866887365286381 0.417211821734407 2.07852525131402 0.037661007621375 0.0697994557218004
"ortho_33" 197.196452330971 0.493773717097107 0.258908636860725 1.91030602221784 0.0560938228419611 0.0988730679544017
"ortho_34" 18.6406084045934 -0.74902470086551 0.437571660932372 -1.7119910452115 0.0868983187203314 0.143984854294121
"ortho_35" 89.0919994780522 -0.264217187382152 0.271801716398517 -0.969719766499949 0.332186194986569 0.436288017295149
"ortho_36" 321.185548615237 -1.14397292924798 0.208001100674428 -5.49958181715781 3.8069303171911e-08 2.24948019144407e-07
"ortho_38" 0.35621168989008 0.476727324328739 1.27596087380664 0.346668308471302 0.728840521586755 NA
"ortho_39" 2.30078385438506 -0.355165217321905 1.08671122128188 -0.331490667729958 0.740273888973918 0.811192064789681
"ortho_40" 520.768906223588 1.20785642181415 0.16450851029056 7.34191762891141 2.10554974020943e-13 2.28196066438914e-12
"ortho_41" 749.017947173471 0.329130716062483 0.287988172072643 1.14258693675095 0.253210131821318 0.350458077020343
"ortho_42" 245.471982340421 -1.37698788265203 0.309266565705554 -4.452137377795 8.50197409374583e-06 3.48209913904483e-05
"ortho_43" 47.3947663054845 -2.2961929090546 0.310421188132953 -7.38070209320164 1.57456971661505e-13 1.72129542007162e-12
"ortho_45" 52.4037986284825 1.57600410063923 0.332807841639937 4.72660695828414 2.283025605466e-06 1.02707046871092e-05
"ortho_46" 58.5798763279145 2.91946501744609 0.477133414700219 6.00099713314957 1.96109453806506e-09 1.39185647745856e-08
"ortho_47" 82.9948569399232 0.278471926229928 0.274640283514163 1.01343430941961 0.310852758423864 0.413314700047525
"ortho_48" 95.6901135449888 0.12394455002663 0.247108805017126 0.500472235937514 0.616742600918417 0.706702588037703
"ortho_49" 159.346843139249 -0.569372673598162 0.31095557052382 -1.8308813437547 0.0671182555213193 0.115310077937503
"ortho_50" 312.081609140774 0.779947691667501 0.292733401131383 2.66535966951428 0.00769060214186089 0.0171937384935369
"ortho_51" 146.452390148044 1.52066684925876 0.2603524113498 5.83832126874001 5.27294070749642e-09 3.54531079930465e-08
"ortho_52" 7.41939731086267 1.29343130476312 0.818627429912521 1.5891975045228 0.1120158097051 0.177638589469421
"ortho_53" 207.120266751132 -1.80442285410904 0.216683081510526 -8.32537619755631 8.40613485432162e-17 1.18654274695721e-15
"ortho_54" 6.3529062139695 -1.94881797674144 0.850310340825558 -2.25949347956206 0.0238527054517238 0.0470021370326352
"ortho_55" 29.3083233638787 0.733792449235906 0.427261697132526 1.72015354222874 0.08540453528921 0.14175706685257
"ortho_56" 7.08263828495119 0.93076714608077 1.04815336331544 1.11149094692562 0.266357084693292 0.365229002936522
"ortho_57" 80.0398597198032 -0.537457564288099 0.300961632692148 -1.78616155780307 0.0740731034243221 0.125450742639541
"ortho_58" 365.352892008533 0.349215202397766 0.24731829747319 1.41178389409621 0.158013602174784 0.236310560838438
"ortho_59" 1.97692831352836 -0.80093749529498 1.23216225397233 -0.724316227763309 0.46887161655593 0.572640724861029
"ortho_61" 85.3891290698682 -0.590702768108733 0.240510931873799 -2.45608591483719 0.0140459572525045 0.029456325743177
"ortho_62" 155.249193168991 -0.851670440233104 0.221339167021439 -3.84780213696885 0.00011918224747571 0.000398418259655443
"ortho_64" 138.300680562779 0.693637571946464 0.228999854276698 3.03229187088057 0.00242704403474703 0.00611753784986809
"ortho_65" 283.510396234723 0.406496930966412 0.178573819163885 2.27645843081758 0.0228185858937226 0.045216883368019
"ortho_66" 42.081499067961 1.37686199496807 0.53202360020483 2.6107998216392 0.00903307514633787 0.0199025446905576
"ortho_67" 618.357385303052 0.218514897786696 0.122432829445605 1.78457134703161 0.0743308724772193 0.12579070726914
"ortho_68" 880.209033253773 0.171888678926395 0.165197561757729 1.04067553313344 0.298026162260885 0.40024155936452
"ortho_69" 13.9387660100289 0.816081674521897 0.513012797223677 1.58330605324894 0.113351723903957 0.179370207763356
"ortho_70" 72.1594631221931 -0.766808359569096 0.253096109480429 -3.02923361810124 0.00245175011741839 0.00616923546373789
"ortho_71" 206.489349403174 0.117774330178715 0.207270418715826 0.569061862079439 0.569314158910226 0.663845063113686
"ortho_72" 226.73560616036 -1.0673037862377 0.224511321868435 -4.753672420142 1.99754597270766e-06 9.07433088116735e-06
"ortho_73" 1829.12471637553 0.205106504589457 0.204141296823731 1.00474532022365 0.315019499409567 0.417784429313169
"ortho_74" 99.3234000998144 0.526587947683329 0.25385656315451 2.07307303132864 0.0381654834109903 0.0706009424725848
"ortho_75" 246.892210699715 0.70902442660032 0.283635881685791 2.50313621629018 0.0123098156378284 0.0262312061731697
"ortho_76" 492.922843573852 -0.320688599718076 0.195082942741571 -1.64397756703646 0.100180836237904 0.161867277892087
"ortho_78" 58.1240556724861 -1.93557071899146 0.286811647002475 -6.73978894236059 1.58616866807325e-11 1.42062741012611e-10
"ortho_79" 2144.14427839233 -0.305013613523179 0.107448840959503 -2.83874716719537 0.0045291027605962 0.0107005207696785
"ortho_81" 448.659582575824 0.915544707950064 0.211540739943505 4.32716484521888 1.51040922360947e-05 5.94593046438321e-05
"ortho_82" 152.311949971913 0.136539711976905 0.246257611362243 0.554303375650158 0.579371240491813 0.672882185837121
"ortho_83" 22.687539895297 0.449207345132835 0.535128443341552 0.838807538049711 0.401577319985961 0.508864567210019
"ortho_84" 13.9846929267828 3.63885737821232 0.865534543356554 3.80890213954389 0.000139585184899233 0.000462244932875764
"ortho_85" 5.16239279995103 -0.0531419047475217 1.08054655704527 0.0223095302899739 0.982201046703206 0.995745533672223
"ortho_86" 68.2178179726411 -0.447046759862146 0.287731266196279 -1.55469062269442 0.120019768993167 0.187966341568918
"ortho_88" 4.39631887268697 1.04625298921402 0.976167173152338 1.09248006185326 0.27462214942354 0.374222521194698
"ortho_89" 46.5941796549646 0.280299248547336 0.322736214529207 0.867689637390208 0.385564260276046 0.492250058488463
"ortho_90" 49.5440891565448 -0.372138075882172 0.31632881807003 -1.17520326849413 0.23991340291564 0.335741757696983
"ortho_91" 52.4055252692696 -0.857497464350627 0.414920389020565 -2.06578650178362 0.0388486432003551 0.0716393667043338
"ortho_92" 0.723270507183227 0 1.31203639215834 0 1 1
"ortho_93" 73.9852193977997 -0.695805842739136 0.254097230777193 -2.73874131957084 0.00616748791232347 0.0140957456897714
"ortho_94" 100.428452429162 0.116266299174123 0.265020090008418 0.439222172586427 0.660500560556042 0.744370968986383
"ortho_95" 157.192405687075 -0.835189576000296 0.235853888099241 -3.54123051965032 0.000398265456825523 0.00119914602734292
"ortho_96" 75.0629040181816 0.154409564769067 0.299514498128182 0.516864065237725 0.605251054141469 0.695975599535459
"ortho_97" 229.557161008502 4.09333528613698 0.481565023414611 8.13027876475132 4.28304321915668e-16 5.76870340143515e-15
"ortho_98" 0.68027492166876 -0.752113391461835 1.31857384415594 -0.58447233815204 0.558902570638987 0.65445161642914
"ortho_100" 419.522168281188 -2.11794475724788 0.162901279393355 -12.9990360753953 1.23895043361377e-38 5.01377097492691e-37
"ortho_101" 141.772454100413 0.608798154463971 0.218724215653776 2.78492067285999 0.00535408199189435 0.0124135903633356
"ortho_102" 4427.00222403899 -0.582756819591118 0.285552910086186 -2.04086493849605 0.0412642536752069 0.0754160443179356
"ortho_103" 74.3538039007393 3.34538935495544 0.35122702090136 9.45407166206126 3.25900933931273e-21 6.11722987051423e-20
"ortho_104" 90.7874196038859 -1.53782515922466 0.260539381093619 -5.90002710692749 3.63441856694072e-09 2.49905226793071e-08
"ortho_105" 80.6778384738403 0.939435952866968 0.3245336901388 2.89332557405094 0.0038118594637751 0.00919055047538232
"ortho_106" 53.4341171111356 -1.02465211418402 0.374105482280645 -2.73837329205941 0.00617439479442208 0.0141078764248619
"ortho_107" 34.725326614703 -1.73812267740918 0.356195589688966 -4.87221424757722 1.10354401511707e-06 5.23130859826051e-06
"ortho_108" 0.453676354646279 0.147915093962472 1.24357660697476 0.10900076604166 0.913201882743182 NA
"ortho_109" 353.447200744935 0.384366550094221 0.307234174627669 1.25242318284426 0.210415703187091 0.301443217524606
"ortho_110" 47.0282998056507 -0.467267329684718 0.351986160941062 -1.32773503067416 0.184265656616168 0.269852527003293
"ortho_111" 237.040592705292 0.861860208588753 0.270475021308377 3.187756293937 0.00143381327072748 0.00381127156689177
"ortho_112" 266.02926316399 0.274524734599133 0.173117827367258 1.58535250183108 0.11288626656268 0.178761917719613
"ortho_113" 68.2871254630077 1.62869814263284 0.295138813462411 5.50980293490772 3.59235650181787e-08 2.13556395276532e-07
"ortho_114" 554.893565429993 -0.495710558538512 0.144427799135759 -3.43227332383201 0.000598544001458108 0.00172391615437918
"ortho_115" 660.286684819074 -1.49300638904487 0.175140670326595 -8.52414689297988 1.53940166717517e-17 2.31356073387042e-16
"ortho_116" 1192.02748047771 0.310125965276157 0.25705232523512 1.20687520227395 0.227480208945119 0.321247063120512
"ortho_117" 52.536455822875 0.0645258941390675 0.33069200349966 0.19682200054633 0.843966833920333 0.894781325423047
"ortho_118" 745.410393386077 -0.554397092720422 0.144740201738135 -3.83033296339022 0.000127969978958319 0.000425537562898716
"ortho_119" 0.43060940937943 0.187377297277596 1.31294091660732 0.138779235221441 0.889624603077664 NA
"ortho_120" 100.263507808868 -0.741071338554718 0.265789124580957 -2.78833349134137 0.00529799743781588 0.0123224185068315
"ortho_121" 86.197476563896 -1.04188281258257 0.236999791469307 -4.39575584233045 1.1038795952248e-05 4.45490658237567e-05
"ortho_122" 10.1422290156108 -4.85863861719015 0.834752184593974 -5.22900091033851 1.70428526319307e-07 9.18460879162448e-07
"ortho_123" 14.2369187094398 0.970019622361163 0.524424369434425 1.8481041705503 0.0645872745846326 0.111439260001101
"ortho_124" 194.001416746087 1.60572564941185 0.249178454650979 6.44135952667275 1.184080104682e-10 9.69912226880651e-10
"ortho_127" 120.125645238578 -1.39539666129792 0.207225764673548 -6.73209376747355 1.67238802197954e-11 1.49179040747254e-10
"ortho_128" 527.880486622676 2.33216597825727 0.217761077501658 10.7050248280104 9.64048181385734e-27 2.44391754488073e-25
"ortho_129" 111.755573747164 0.357687226801034 0.213277417193803 1.67763716393688 0.0934179530677645 0.152985554476298
"ortho_130" 34.1808805809529 0.636029580680516 0.377005489926648 1.68634685588753 0.0917290110787079 0.150471055361912
"ortho_131" 32.3950413650531 1.85645106097704 0.406739634010603 4.54095570846381 5.59997963626838e-06 2.35589033624987e-05
"ortho_132" 99.728858562636 0.905066821076218 0.27238144806477 3.32932820674207 0.000870557512342321 0.00241587240449322
"ortho_133" 233.126759209832 -3.36425105032345 0.268748935051784 -12.5034792820925 7.14541382166354e-36 2.65978230948168e-34
"ortho_134" 276.170677668515 -0.805718444325974 0.166581496987614 -4.83673743875532 1.31987587191622e-06 6.1771591204482e-06
"ortho_135" 24.2262611687476 0.793216477793799 0.735392343112486 1.16345368448076 0.244645479139484 0.341119395759211
"ortho_136" 492.581779860167 -0.765068274494316 0.15686713451843 -4.87718258044263 1.0761182021935e-06 5.11228582646799e-06
"ortho_137" 78.3197675730182 0.470844826991867 0.297797760136549 1.58073789478588 0.113937979970002 0.180168642999706
"ortho_138" 69.8080872146006 0.996965908452793 0.362912844636923 2.75857915740572 0.00580532433819806 0.0133441296330377
"ortho_139" 54.3882982572189 -1.26236016133121 0.290671370020574 -4.34101606140363 1.41825354679833e-05 5.60565985208552e-05
"ortho_140" 65.4149611665488 3.32621055965227 0.853845294897525 3.87156772240073 0.000108137603420426 0.000364814507600383
"ortho_141" 812.56292443158 -0.450325939557082 0.197573999525327 -2.27939730234502 0.0226434585435357 0.0449203038612709
"ortho_143" 0.944341060301199 0.256908551783097 1.3129829762839 0.170783128300807 0.86439429583024 0.909615328080911
"ortho_144" 48.5834946975661 3.65720103074872 0.602299648651441 5.63493367848324 1.75125720186122e-08 1.08953392347106e-07
"ortho_145" 302.628371426078 -0.0487570108448076 0.249601085897216 -0.194744692309463 0.845592822282575 0.89618210934369
"ortho_148" 99.0805715221499 -1.38624448786965 0.277662684599176 -4.99104717558544 6.00528270082081e-07 2.99578152742847e-06
"ortho_149" 924.012729715583 -4.00506914089001 0.255586236281561 -15.6627733964327 2.71782305670745e-55 2.04928504327121e-53
"ortho_150" 0.293338057331371 0 1.2076662195255 0 1 NA
"ortho_153" 297.850573749738 1.04097417987546 0.187225505977523 5.56141541659264 2.67595368039195e-08 1.62249232772631e-07
"ortho_154" 4.70407021089996 2.21846484832063 1.18872057156215 1.43575318536622 0.151072585302178 0.227278391006988
"ortho_155" 0.358003589870271 0.108256829964519 1.16490600354918 0.0929264092419034 0.925962024980223 NA
"ortho_156" 771.832516173693 -0.1726239425536 0.24445360799064 -0.706293917348662 0.480005375319467 0.582717410357553
"ortho_157" 3.75335207849953 2.93676358452439 1.10931225366544 2.51935575082307 0.0117569802720908 0.0251625618535626
"ortho_158" 86.1770761997011 -1.66202429294288 0.347985955956881 -4.77383076284687 1.80754292856868e-06 8.28371102121191e-06
"ortho_159" 90.1863277396326 -0.242259187995603 0.292409833979168 -0.829124102326728 0.407034186526863 0.51430186100544
"ortho_160" 0.391543266467147 0 1.25083478839046 0 1 NA
"ortho_161" 202.552113539207 0.432297209811204 0.260670396382634 1.65719291117902 0.0974804792839801 0.158286911143617
"ortho_162" 255.885026971058 -0.986906498855581 0.268774792937027 -3.67178247938665 0.000240864652704849 0.000758895702200778
"ortho_163" 312.057636008718 0.173789764485939 0.194961418707773 0.891310647472703 0.372762538118581 0.478816411077769
"ortho_168" 77.3124476625711 -0.884694214989708 0.311554473437029 -2.83909334994773 0.00452419193837161 0.0106946466453147
"ortho_169" 1266.22984020874 0.245915504452961 0.260235190000423 0.945401665066734 0.344453852462796 0.449389512929131
"ortho_170" 88.2408504265627 -1.36028332502361 0.222335789018604 -6.11630168072806 9.57719422308134e-10 7.02911875507683e-09
"ortho_171" 124.418713306538 -0.856145254730017 0.277637918806793 -3.08351553099084 0.00204570431981816 0.00524018684942969
"ortho_172" 109.161197043398 1.23973527069145 0.264124698764562 4.69643130480668 2.64746216002346e-06 1.18078418481936e-05
"ortho_173" 55.2076164434728 -1.74607195652836 0.310356533602314 -5.6194302148039 1.91588244038102e-08 1.18443692284803e-07
"ortho_174" 1664.35968576856 1.35626778417813 0.221174766434841 6.13217187309395 8.66873749506682e-10 6.3942811188528e-09
"ortho_176" 103.903947362464 0.786614323141544 0.269689173464389 2.91999456786491 0.00350037487139926 0.00851870541116806
"ortho_177" 42.3727663838483 1.48301990207493 0.431185311170253 3.44124679045763 0.000579040140879416 0.00167265622882718
"ortho_178" 27.2867872117477 -1.16389656860403 0.496036567459294 -2.34288822443362 0.0191351147726405 0.0387001335452166
"ortho_179" 412.116008311792 -0.516621164907198 0.200397722868128 -2.57818303259193 0.00993213735535793 0.021650930503822
"ortho_180" 1018.72209774388 0.0532343949215143 0.233878130116368 0.227588036803408 0.819966521158244 0.877842572141892
"ortho_181" 368.715708508739 -1.95246111269282 0.225320493943615 -8.66387054186584 4.56011201923247e-18 7.145525441149e-17
"ortho_182" 175.966419861532 -0.510314198263115 0.275387219252121 -1.85298287968314 0.0638848125724508 0.110399964057622
"ortho_183" 296.899012087469 -1.18055947734621 0.162755437283875 -7.253178948765 4.07101643459041e-13 4.25527333956832e-12
"ortho_184" 53.3901197850799 -0.36559136737108 0.261892279580532 -1.39742683993901 0.162285252668041 0.242001436618907
"ortho_185" 85.6712646407258 0.640227778601662 0.3006724448516 2.12853725631808 0.0332925643910863 0.0627713193114263
"ortho_189" 138.174515626353 -1.04465929928459 0.33146789207036 -3.15127640690147 0.00162558572714452 0.00425925669286278
"ortho_190" 1.55814013914638 -1.16991521135267 1.19593708558204 -0.950790962097479 0.341710501450113 0.446541876542467
"ortho_191" 65.9419822487976 0.363647995900867 0.352282116322751 1.03325998655303 0.301482247235092 0.403715298285972
"ortho_192" 325.863717424556 0.474748924196429 0.173180417695738 2.74148766283106 0.00611616575567225 0.0139929497657004
"ortho_193" 2853.72106452883 0.415323199239453 0.176667528705367 2.35105775463253 0.0187201279527208 0.0379294496844249
"ortho_197" 2048.46776884934 -0.630849530916822 0.166303148468173 -3.79339368829842 0.00014860226962269 0.000488802842136977
"ortho_198" 143.911101574912 -0.437949625884008 0.210039050584231 -2.08511919705362 0.0370584821168035 0.0688853622491447
"ortho_199" 23.1954893187382 2.9384893463583 0.636367111907277 4.53101400269998 5.87012471019624e-06 2.46249358979321e-05
"ortho_200" 85.2368209181873 0.313991270810568 0.292583597144991 1.07240364526258 0.283538771371369 0.384177398408573
"ortho_201" 1273.12881543635 -0.519798491093404 0.188471649164406 -2.75801511413048 0.00581535090417405 0.0133566846333308
"ortho_206" 4.87642081227477 0.737972058591533 1.18567098400729 0.70459942914762 0.481059553862886 0.583448233815754
"ortho_208" 161.899413624515 -0.520327500076885 0.257614164979601 -2.01968102472778 0.043416484593283 0.0788107463131569
"ortho_210" 350.254361764556 -0.689868296374462 0.258371417972661 -2.67009606017672 0.00758295495992872 0.016970276168567
"ortho_215" 21.8196150683269 0.425246965467815 0.560850742959247 0.792011832619211 0.428353776849855 0.535791439014521
"ortho_216" 101.158700443684 -3.01284080121583 0.237744890149334 -12.6474440090534 1.15573909501428e-36 4.47189925272631e-35
"ortho_214" 132.246386884186 0.111733365618412 0.196170172320521 0.568752853848252 0.569523873763902 0.663892655172456
"ortho_213" 177.273307300296 0.157884811022391 0.217387037680966 0.726980395683427 0.467237965282093 0.571306074805076
"ortho_212" 634.668958539537 -0.704751845226338 0.13482854614197 -5.22711721433736 1.72173358053795e-07 9.27297536477768e-07
"ortho_211" 84.3243001735302 0.0806683583572847 0.26487884090794 0.303631506549862 0.761408645362401 0.830302480764784
"ortho_217" 798.484730229712 2.33530858279752 0.167668003514837 13.9243737690343 4.50472458680475e-44 2.13659571531137e-42
"ortho_218" 5.09509132726165 0.644899455050004 0.920776786758285 0.730420525132797 0.465133176045683 0.569600899371879
"ortho_219" 1783.631911159 -0.34406839406801 0.184423909537344 -1.86563810428159 0.0620920147443194 0.107628407741711
"ortho_222" 113.503992824282 -1.10793180205095 0.243749725769278 -4.54490587735694 5.49598074747316e-06 2.31766453892009e-05
"ortho_223" 116.997623934335 -0.553092118345027 0.245420615505943 -2.25378667020436 0.0242095917903559 0.0475990681467617
"ortho_224" 373.037166082726 -0.531490872788875 0.178053904404947 -2.98508599029249 0.00283498615620874 0.00701943527085981
"ortho_225" 22.1890569301836 -0.958036073014061 0.432199517666888 -2.21602972425981 0.0266894665014022 0.0518279712690667
"ortho_226" 36.619462449949 -0.269004516412041 0.388179748782258 -0.692275448487336 0.488764365252823 0.590587485311657
"ortho_228" 170.857193218173 0.0839403364167661 0.213206587539924 0.393810557773189 0.693720909045883 0.772435423400578
"ortho_229" 142.802777203481 0.463959213159709 0.22915254970095 2.02569527480277 0.0427960212197754 0.0778446390104862
"ortho_230" 104.433689804045 -0.12146225864351 0.338848249968659 -0.354630003332946 0.722866795814776 0.796942123553855
"ortho_231" 4365.25313689291 -3.17226962921956 0.15794417620458 -20.0836246621967 1.02626223699049e-89 1.96819249015872e-87
"ortho_232" 77.7793093571058 -0.848878622150395 0.250366263247981 -3.39037247986602 0.0006979771827683 0.001979921127454
"ortho_233" 64.6150010713228 2.82645140410227 0.508624197391376 5.45898919755914 4.7885289063143e-08 2.78106662353554e-07
"ortho_234" 218.398148048187 2.22559081996113 0.244260276660644 9.10265969912978 8.81462636104849e-20 1.50702778599166e-18
"ortho_235" 69.1907701276227 -0.623576619858916 0.28926532891502 -2.15564170780086 0.0311116531528684 0.0592801304783165
