"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "color"
"Solyc01g005000.3" 254.81157301576 0.469554208285772 0.287817690869376 1.63087650426344 0.102916380394037 0.219918991107825 "black"
"Solyc01g005010.4" 31.5312021755958 0.510378118767813 0.412349951125251 1.23656020302751 0.216250402279619 0.380136480597694 "black"
"Solyc01g005020.3" 505.290485505272 0.231183729634592 0.192906086661358 1.19837807682233 0.230769863290551 0.397699104416491 "black"
"Solyc01g005030.4" 424.970734711436 -0.623518956790691 0.1592365378192 -3.91570679691809 9.01397421848791e-05 0.000665145635366392 "black"
"Solyc01g005060.3" 97.1692895328963 -0.121400468871166 0.405231313308179 -0.299521580845089 0.764542108270329 0.862447862322975 "black"
"Solyc01g005070.3" 2.53302558578957 1.05592279311161 1.35952927706206 0.80851829642962 0.41879227770843 0.593243238252029 "black"
"Solyc01g005080.3" 214.766858837789 -0.0862486822430037 0.199180587958721 -0.433069849655053 0.664964025785558 0.793563887339618 "black"
"Solyc01g005100.4" 66.0349560336631 0.01511768556872 0.236846653311186 0.063455960536149 0.949403426930808 0.975872278426246 "black"
"Solyc01g005110.3" 115.93321938885 -0.419058890930294 0.266012035798221 -1.57528692845731 0.115190229812556 0.239141636715372 "black"
"Solyc01g005120.3" 92.8971213390368 -1.05055266632842 0.216890621201782 -4.84308120265789 1.2784101147415e-06 1.60086309969981e-05 "blue"
"Solyc01g005130.2" 242.831939604991 -0.289482417509012 0.262800420882208 -1.10157417643676 0.270646840134499 0.444265661108031 "black"
"Solyc01g005140.3" 14.7151824661976 -3.00828688594628 0.909857389860695 -3.0320934484498 0.00242864005109952 0.0110021419685059 "black"
"Solyc01g005150.3" 1.44102710938533 1.32725064340795 1.13909119135509 1.12726181326485 0.259631802647972 0.432241721958969 "black"
"Solyc01g005160.4" 23.1399281307138 -2.67584610582074 0.77987554839805 -3.40185584958385 0.000669299306340912 0.00372420371354027 "blue"
"Solyc01g005210.4" 418.945082228597 0.96236111314722 0.213125137778877 4.51550363035299 6.31664644650459e-06 6.57531201228861e-05 "black"
"Solyc01g005220.3" 153.679985138411 -1.64113287173049 0.489076706997679 -3.35449760408354 0.000795092416927439 0.00429588810084227 "blue"
"Solyc01g005230.4" 1.87854828167682 -0.234394408831388 1.12501790774107 -0.201016638366966 0.840685564074338 0.911810231638087 "black"
"Solyc01g005240.4" 288.77915312037 0.307205001597633 0.180898347959814 1.69819504884193 0.0894709547237624 0.19812737397455 "black"
"Solyc01g005250.4" 264.95888274108 0.443109763744602 0.193120606194313 2.29423806976604 0.0217768276785563 0.065734529610179 "black"
"Solyc01g005253.1" 22.9611574181011 0.334103653643271 0.46685178654135 0.714912912154882 0.474662857868801 0.64310072197307 "black"
"Solyc01g005257.1" 36.8874791599445 0.701571281782831 0.43296351022297 1.62352185673296 0.104477894927448 0.222236418814751 "black"
"Solyc01g005280.3" 58.2381248317755 0.582797685662596 0.427404362693823 1.36496769924989 0.17226320240425 0.321810205603273 "black"
"Solyc01g005290.4" 41.8045383232669 -0.132762002080735 0.66665571554109 -0.197895801329026 0.8431265892697 0.913442838826679 "black"
"Solyc01g005300.4" 354.891977376839 0.841805456686935 0.207390192562797 4.05859403428835 4.93690533563306e-05 0.000397180621958957 "black"
"Solyc01g005330.3" 1067.21261569214 -0.377373186918739 0.129995819672953 -2.90297667361171 0.00369634167571888 0.015565182417946 "black"
"Solyc01g005340.3" 164.257294343451 -0.918830009499752 0.187408887694088 -4.90256332407671 9.45941070401412e-07 1.23194701411427e-05 "black"
"Solyc01g005370.3" 247.448141618521 0.0695751317697735 0.306510393492172 0.227468848752208 0.820059189468242 0.898519072366748 "black"
"Solyc01g005380.3" 49.3665992477789 0.822646870254865 0.305718791772201 2.69016597745109 0.00714164892243414 0.0268519187932827 "black"
"Solyc01g005390.3" 7.0942918000927 -2.98228381515852 0.939311921924114 -2.93857166988204 0.00329728412991093 0.0141848955674804 "black"
"Solyc01g005400.3" 11.9546990360721 0.729635778789353 0.594108710778616 1.22979348468097 0.21877444863785 0.382911323653287 "black"
"Solyc01g005410.4" 76.4383677446331 0.405281124949023 0.311260799790423 1.30010469813072 0.19356508767071 0.350584605716548 "black"
"Solyc01g005420.2" 21.534036113634 -0.0545906221993331 0.59346522009662 -0.0930231981888108 0.92588513163822 0.962710885184647 "black"
"Solyc01g005430.3" 146.817494165411 -0.137186598038724 0.202397607623421 -0.677497815751195 0.498090155462531 0.663182001612524 "black"
"Solyc01g005440.4" 952.171718710201 1.52956912600762 0.234528800240496 6.52144462614501 6.96334291643023e-11 2.46957727411598e-09 "red"
"Solyc01g005450.3" 14.0567247360211 0.951338462745038 0.552173684807059 1.7212118364973 0.0852123907320712 0.191014938042535 "black"
"Solyc01g005460.4" 32.9737336336035 1.75791126641669 0.583727595993936 2.99879248500545 0.00271051851703862 0.0120448556429167 "black"
"Solyc01g005470.3" 5.09248805532199 -0.753220951264411 0.771172609829075 -0.977033995574577 0.32855232245322 0.506175890867776 "black"
"Solyc01g005480.3" 24.4175706127579 -0.0169042337467969 0.365732757678385 -0.0466052057920725 0.962827882918783 0.983041411718199 "black"
"Solyc01g005490.3" 164.414425769409 -0.179602156287624 0.182052753117625 -0.986472626256079 0.323901241544454 0.50182537604261 "black"
"Solyc01g005520.4" 197.227233239147 1.01608236781949 0.24718756566086 4.11016127986229 3.95382866678996e-05 0.000325630911372147 "red"
"Solyc01g005530.3" 18.6117469155743 0.245464098200995 0.437767387074147 0.561057481432845 0.57475835218476 0.725382813606543 "black"
"Solyc01g005540.4" 89.1419922430065 1.16845971653993 0.255035741998642 4.58062101460335 4.63597270583388e-06 5.0576266363432e-05 "red"
"Solyc01g005550.3" 345.233022460377 0.459559894026012 0.197179251997022 2.33063308607892 0.0197727153068843 0.0610147359740812 "black"
"Solyc01g005560.3" 1434.72463034622 -0.124062406274127 0.133154279945088 -0.931595415915494 0.351545653064803 0.52933262392944 "black"
"Solyc01g005570.4" 283.918300422947 0.0998123871952202 0.191715328493577 0.52062630879536 0.602627118347353 0.747419456573072 "black"
"Solyc01g005580.2" 404.34940700919 -0.339186790914951 0.14958302877834 -2.26751244914182 0.0233589392783794 0.0695071703102772 "black"
"Solyc01g005590.2" 106.7678358449 -1.11291644504025 0.479723353501705 -2.31775416744337 0.020462685294647 0.0626627705191168 "black"
"Solyc01g005600.4" 320.412178341334 0.0273650325517946 0.210909298190438 0.129813288608277 0.896714149091747 0.945903532250899 "black"
"Solyc01g005620.3" 1144.98866817076 0.354062675000256 0.163706487031483 2.16277322845364 0.0305586256531029 0.0863306848059912 "black"
"Solyc01g005640.4" 88.5982536623414 -0.0549019015597132 0.295732304112192 -0.185432340290042 0.852889944368558 0.919001927171799 "black"
"Solyc01g005660.3" 2.29235158273663 -2.10563649630697 1.25278998357526 -1.75142404775556 0.0798728936968012 0.181641274449826 "black"
"Solyc01g005670.3" 38.8669793278867 -0.143354657081163 0.363636001213085 -0.394055267805761 0.693540235634502 0.814487613306884 "black"
"Solyc01g005690.3" 519.272234421564 -0.207846106964574 0.157755465987977 -1.3175571356784 0.187651942673549 0.343132932495956 "black"
"Solyc01g005700.3" 125.812828035008 0.0865574294561157 0.267521013779984 0.323369912465839 0.746415112903777 0.85136675937094 "black"
"Solyc01g005720.3" 1.56830242532001 -1.1655277301391 1.31147913238743 -0.849626567220628 0.395532736532073 0.572236965641257 "black"
