"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "color"
"Solyc01g005330.3" 1067.21261569214 1.37327918752774 0.134871188616796 10.1818905185197 2.38874767699108e-24 5.27092988489131e-23 "red"
"Solyc01g005340.3" 164.257294343451 -0.437801926251247 0.182476855601937 -2.39988485299599 0.0164002298880065 0.0345268884126779 "black"
"Solyc01g005370.3" 247.448141618521 -2.97594851779649 0.29898159387858 -9.94802076515043 2.57248462014143e-23 5.38645170871084e-22 "blue"
"Solyc01g005380.3" 49.3665992477789 -0.129726445236836 0.331413575679062 -0.389242842123612 0.697096514003533 0.778483234838747 "black"
"Solyc01g005390.3" 7.0942918000927 -1.32518257514754 0.684829978912508 -1.92510834110957 0.0542158056686456 0.0972071897491092 "black"
"Solyc01g005400.3" 11.9546990360721 -1.53637934667045 0.593697642217099 -2.58151880814798 0.00983666312558851 0.0218866555314706 "black"
"Solyc01g005410.4" 76.4383677446331 5.29612844790573 0.687860541352062 6.64631551165639 3.00520709528289e-11 2.57756235339765e-10 "red"
"Solyc01g005420.2" 21.534036113634 4.84292392098264 1.04809786902642 4.74851333313611 2.04917380927731e-06 9.51654144004884e-06 "red"
"Solyc01g005430.3" 146.817494165411 -1.39614023248652 0.195948045045238 -7.1240505953825 1.04800544048127e-12 1.03883285901478e-11 "blue"
"Solyc01g005440.4" 952.171718710201 1.18428725516885 0.241748058991832 4.90004014946121 9.58170726524319e-07 4.67210792650381e-06 "red"
"Solyc01g005450.3" 14.0567247360211 0.0321231368166351 0.61334480553548 0.0609267178230645 0.951417571221459 0.973187698295799 "black"
"Solyc01g005460.4" 32.9737336336035 3.32048566026508 0.946918340003104 3.38002369653271 0.000724795805186885 0.00211888037799857 "red"
"Solyc01g005470.3" 5.09248805532199 0.936685572639504 0.85125243977535 1.10031607609531 0.271194430102098 0.371679790242891 "black"
"Solyc01g005480.3" 24.4175706127579 0.850370458288315 0.42164209099992 2.01770301222031 0.0436222009377722 0.0807706166582416 "black"
"Solyc01g005490.3" 164.414425769409 -0.748395448746404 0.180953776660433 -4.13600975160383 3.53397179337296e-05 0.000133559896372331 "black"
"Solyc01g005520.4" 197.227233239147 0.472914804159566 0.264320065739869 1.79175694068409 0.0731719090454516 0.12570826043603 "black"
"Solyc01g005530.3" 18.6117469155743 -0.773772462813396 0.4443911037165 -1.74138405800911 0.0816162807303733 0.137801839938384 "black"
"Solyc01g005540.4" 89.1419922430065 -0.286262967988333 0.275750570346083 -1.036153650022 0.300130466335791 0.403513768572006 "black"
"Solyc01g005550.3" 345.233022460377 0.325530805726535 0.204573891536912 1.59197219441983 0.111390952390157 0.17918214750921 "black"
"Solyc01g005560.3" 1434.72463034622 -2.34206979953446 0.130787736569774 -17.9065609846841 1.0481483749952e-71 1.17409800759708e-69 "blue"
"Solyc01g005570.4" 283.918300422947 -0.193417245183471 0.194901185697083 -0.992443758653626 0.32098110186771 0.42540839252513 "black"
"Solyc01g005580.2" 404.34940700919 -1.16826167823264 0.146614136954217 -7.96808853347364 1.61147405632678e-15 2.04037101177534e-14 "blue"
"Solyc01g005590.2" 106.7678358449 4.37001607081537 0.557459015402029 7.74363109287234 9.66170732475413e-15 1.1534964382652e-13 "red"
"Solyc01g005600.4" 320.412178341334 -1.16698901272813 0.20975916336741 -5.56327653954151 2.64755827460641e-08 1.61428605208676e-07 "blue"
"Solyc01g005620.3" 1144.98866817076 0.164800626118652 0.165693669827581 0.994719360357444 0.319872775623157 0.424213756065155 "black"
"Solyc01g005640.4" 88.5982536623414 -1.18686813665468 0.291788007703096 -4.0669946352635 4.7623338964627e-05 0.000175929144969524 "blue"
"Solyc01g005660.3" 2.29235158273663 -0.387695498743273 1.15315221091654 -0.340256501826958 0.733663371412978 0.808785450421868 "black"
"Solyc01g005670.3" 38.8669793278867 -0.233458499289339 0.371055022511073 -0.629463961199736 0.529045355376765 0.630187735479593 "black"
"Solyc01g005690.3" 519.272234421564 1.187144891452 0.165523782280621 7.1718630291485 7.39839456785053e-13 7.47828847368678e-12 "red"
"Solyc01g005700.3" 125.812828035008 0.704074246598533 0.281494173520562 2.50151207632541 0.0123664224798272 0.0268736663218465 "black"
"Solyc01g005720.3" 1.56830242532001 0.974265717294032 1.33287417786354 0.669806665689724 0.502981043822101 0.606173110273 "black"
"Solyc01g005760.3" 100.738430568511 1.16105421129797 0.779591419547371 1.48069037864513 0.138689099006 0.214710961447323 "black"
"Solyc01g005770.3" 1.56864224572505 1.20670641249378 1.31541489765197 0.986782426005621 0.323749311857329 0.428191311940343 "black"
"Solyc01g005780.1" 14.8627420925624 3.82098298636253 0.884250298522963 4.14616012221063 3.38097431714624e-05 0.000128123802334915 "red"
"Solyc01g005783.1" 1.68705113094437 0.134447149425059 1.26139484753849 0.0895538492048297 0.928641759976581 0.95596984069502 "black"
"Solyc01g005787.1" 2.78824868535717 0.94533966216177 1.06713352234851 0.856361610079392 0.391797792445664 0.499500152207455 "black"
"Solyc01g005790.1" 19.8406535879525 0.0892752778202236 0.510138971054881 0.175802359026236 0.860449216269056 0.906669501608892 "black"
"Solyc01g005800.3" 8.70804165275323 0.412681783696126 0.960631658723089 0.499223916194931 0.617621647833215 0.709557034071237 "black"
"Solyc01g005810.3" 744.701092932649 0.30815858805028 0.293574568932721 1.04947139171585 0.293961215407811 0.396754737598415 "black"
"Solyc01g005820.4" 504.075038084705 0.439832912088022 0.165364839062298 2.65991077901686 0.00781613534626956 0.0178402136135374 "black"
"Solyc01g005830.4" 94.3129235916584 2.8414086119842 0.412852836314724 6.822087003406 8.97272935870308e-12 8.10987562275372e-11 "red"
"Solyc01g005840.3" 245.643350043116 -1.40107364856738 0.322865416360982 -4.33927059817608 1.42956407844019e-05 5.75842681154363e-05 "blue"
"Solyc01g005870.3" 1.59420330955911 2.23385996847115 1.29147939078899 1.75739901444672 0.0788498212001232 0.133648295417672 "black"
"Solyc01g005900.2" 3.7868516017465 -2.30578909555104 1.03910693922301 -2.14288546722356 0.0321222962023819 0.0620504109722117 "black"
"Solyc01g005910.3" 43.8327119204056 -0.843541446112169 0.370554549044086 -2.27599608485418 0.0228462439449531 0.0461950241297685 "black"
"Solyc01g005920.3" 6.33711245046195 0.823510251489982 0.851544207575427 0.985003051358834 0.324622572138518 0.429097118020858 "black"
"Solyc01g005930.3" 47.2950471150864 -2.32235282332592 0.315526907500588 -7.34737416271913 2.0213844485688e-13 2.15702029209848e-12 "blue"
"Solyc01g005950.4" 292.95907960196 0.0984917929451352 0.171269422396576 0.574875460115293 0.565375527568984 0.663515940896353 "black"
"Solyc01g005960.3" 386.361488465908 -0.5100588927251 0.175169441102377 -2.91179946786482 0.00359353255926402 0.00893544686224565 "black"
"Solyc01g005970.3" 38.0701647609124 0.618793835673226 0.357310052122278 1.73089187272027 0.0834710514564043 0.140378462860352 "black"
"Solyc01g005980.4" 52.2294552392927 1.5603033157689 0.336202955340994 4.63424228834676 3.58247215993538e-06 1.60028539565298e-05 "red"
"Solyc01g005985.1" 58.5132377410301 2.92579443143469 0.486716385996445 5.91726859993248 3.27331903930399e-09 2.24114118192025e-08 "red"
"Solyc01g006000.3" 82.7643946493992 0.257640081665979 0.280560007067155 0.917942256900867 0.358649097135015 0.465254261623255 "black"
"Solyc01g006010.3" 95.3210067649371 0.102455216899453 0.249791361185907 0.40930181388636 0.682318184541973 0.765381636512949 "black"
"Solyc01g006020.4" 159.833523656795 -0.591766759030964 0.324349701903312 -1.8243300922091 0.0681021836830639 0.118217178704304 "black"
"Solyc01g006040.3" 321.383002337174 -0.887996718749959 0.171129982407642 -5.18904182930067 2.11378914847621e-07 1.14057814568607e-06 "black"
"Solyc01g006090.3" 76.0812726686115 3.21448012929438 0.364375330495533 8.73579039045039 2.41958278012568e-18 3.76320390059152e-17 "red"
"Solyc01g006100.4" 68.8157619977492 1.76202510986924 0.468436661368359 3.76285650789747 0.000167983594366059 0.000561286992813341 "red"
"Solyc01g006110.3" 427.691975841548 -0.821677877261746 0.188359472865981 -4.36231667692618 1.28692409657043e-05 5.23010647414696e-05 "black"
"Solyc01g006120.4" 2246.1549092241 0.0480709587201228 0.154800700968411 0.310484495969777 0.756192547764442 0.827215488373088 "black"
"Solyc01g006130.4" 312.433909953038 0.759910854271461 0.305768825543521 2.48605400713312 0.0129168361383569 0.027951253457213 "black"
"Solyc01g006140.4" 5.10155627573883 3.9702950321957 1.12167278608399 3.56520669297326 0.00036356955127397 0.00113870316754242 "red"
"Solyc01g006150.3" 161.473357680204 0.306799187573982 0.209954817135037 1.46563889320897 0.142746689639681 0.219863580353431 "black"
"Solyc01g006160.3" 1701.79977986164 1.02708660272875 0.266325436840654 3.85657141999742 0.000114988512112156 0.000395627645147212 "red"
"Solyc01g006170.4" 323.822191322081 2.30996513602109 0.273737383934047 8.43518033265773 3.3069250687992e-17 4.79410586883414e-16 "red"
"Solyc01g006180.4" 146.057305372435 1.5017035879179 0.267601884427956 5.60996364641106 2.02369121279197e-08 1.25746123586004e-07 "red"
"Solyc01g006190.3" 497.404070753151 -0.88095027576571 0.146127920575981 -6.02866863560132 1.65315843126737e-09 1.17259843192214e-08 "black"
"Solyc01g006200.3" 18.8233261320419 -1.07662986141693 0.490689376512193 -2.19268275636094 0.0283302439704106 0.0556479178947343 "black"
"Solyc01g006210.4" 7.40833714355854 1.31338582533664 0.84782763754587 1.55613486066896 0.119676026957274 0.190070417339208 "black"
"Solyc01g006220.3" 61.0383191396054 1.06633701672663 0.322353579536721 3.30925800452726 0.000935435924160558 0.00266289418266453 "red"
"Solyc01g006230.3" 206.57640645057 -1.82780821249019 0.221867534744263 -8.23666947731596 1.77070787482322e-16 2.41662721211726e-15 "blue"
"Solyc01g006240.3" 6.343517822663 -2.01742501319973 0.882551903578772 -2.25672527128009 0.024025246736651 0.048278946461583 "black"
"Solyc01g006250.2" 9.82227256808606 -0.367789911883168 0.588469023415149 -0.627002908537972 0.530657328611125 0.631812644062992 "black"
"Solyc01g006260.4" 29.2693985273334 0.716544070332317 0.437163762954182 1.64149683232957 0.100694324092739 0.164630160278917 "black"
"Solyc01g006280.3" 1384.31103217519 -0.763759711241514 0.278423590151712 -2.74316816720129 0.00608495142001178 0.0142668899872837 "black"
"Solyc01g006320.4" 27.0245539135237 4.55224318785648 1.02430790770613 4.62041440090829 3.82974328369923e-06 1.70368723030709e-05 "red"
"Solyc01g006330.4" 7.12863852112139 1.00352055429876 1.11674207721256 1.09162956888014 0.274995953927107 0.375989272664337 "black"
"Solyc01g006340.3" 79.8107397120557 -0.559261112167367 0.308732400240945 -1.81176101831576 0.0700231307824051 0.121049431430977 "black"
"Solyc01g006350.4" 631.778171231011 0.156622182705679 0.209277718637059 0.748309160066732 0.454273700632765 0.560736833219188 "black"
"Solyc01g006360.4" 364.349461826551 0.327934753005101 0.256628756526236 1.27769567139566 0.20135675207743 0.291765891060666 "black"
"Solyc01g006370.3" 1581.51186921083 1.5046095318192 0.236222792655245 6.36993116579743 1.89113055317658e-10 1.48302544795588e-09 "red"
"Solyc01g006380.2" 1.98290689173683 -0.882662816300313 1.33234842330075 -0.723628464997464 0.469293861093955 0.574812073289017 "black"
"Solyc01g006400.4" 4532.97402425217 2.39636532052975 0.651548193247619 3.72084608886445 0.000198556428064193 0.000654584789142471 "red"
"Solyc01g006430.3" 2915.2692674926 1.14842026287933 0.179043182840007 6.41417800391352 1.41584700615478e-10 1.12800030233839e-09 "red"
"Solyc01g006450.4" 366.842795241504 0.206737836209729 0.283772312004908 0.73054271134464 0.465058515397337 0.570818184966769 "black"
"Solyc01g006480.3" 85.2693231836756 -0.613075828043617 0.245423254527931 -2.49805865293816 0.012487553058371 0.0271196472235985 "black"
"Solyc01g006490.4" 106.828064509812 -0.877688201956489 0.238174167739658 -3.68518064237189 0.000228540487786834 0.000743700277088367 "black"
"Solyc01g006500.4" 155.041515690178 -0.874510834151824 0.226537115677026 -3.86033901543352 0.000113229819341346 0.00039010051540811 "black"
"Solyc01g006510.3" 1131.68020434724 -1.1167351959116 0.229739749276172 -4.86082253324726 1.16899015466164e-06 5.62382754762005e-06 "blue"
"Solyc01g006520.3" 16.7657461932804 3.19960436885159 0.676356581504137 4.5113499500267 6.44163438021372e-06 2.76364719882798e-05 "red"
"Solyc01g006540.4" 632.036613447257 -6.65563833708791 0.784711979347501 -8.42868446786533 3.49572771247747e-17 5.05352061904624e-16 "blue"
"Solyc01g006550.3" 21.5505835753576 0.963121553219723 1.14259553880306 0.815879214728012 0.41456922117249 0.523348487131139 "black"
"Solyc01g006555.1" 39.2481780842986 1.98276892210211 1.10744275141303 2.23998264095238 0.025092049852398 0.050122971148344 "black"
"Solyc01g006630.3" 138.262556954568 0.673367307303264 0.233403390997946 2.88775343998679 0.00388003884812197 0.00955742806388516 "black"
"Solyc01g006650.2" 7.38447528546057 -1.23567735341784 0.657126238906222 -1.87634353435794 0.0606081227502595 0.106855242819091 "black"
"Solyc01g006660.3" 4.29154148531724 -1.07766112415938 0.840083138211665 -1.27867623265155 0.201011092598125 0.291388613759208 "black"
"Solyc01g006670.2" 20.352722898488 -2.58375435456605 0.53443064977879 -4.8076234531928 1.52735101132602e-06 7.22074916539948e-06 "blue"
"Solyc01g006680.4" 114.155649566411 -1.44459069009624 0.35823625314863 -4.03145192416171 5.54333366582708e-05 0.000202193588640194 "blue"
"Solyc01g006690.4" 34.3185481743008 -1.87307290019032 0.467691837309278 -3.99975345694137 6.34085060413304e-05 0.00022875940959895 "blue"
"Solyc01g006700.3" 282.982674925667 0.38519678142446 0.183970286173633 2.0939137380586 0.0362676652431103 0.0689465705108522 "black"
"Solyc01g006710.4" 135.275360466779 -0.337115691865544 0.203357064886614 -1.65792443753111 0.0973327189566176 0.160027542981369 "black"
"Solyc01g006720.4" 42.1406563518395 1.37804649541423 0.543425509384435 2.55500562754438 0.0106186081203175 0.0234306617716242 "black"
"Solyc01g006730.4" 3.13924402434268 -0.872049933917887 1.18057765329084 -0.741910052033914 0.458141835083288 0.564768561675345 "black"
"Solyc01g006740.4" 46.913960450832 0.824252596318321 0.377877647627445 2.18618921309808 0.028801765123679 0.0564335101577419 "black"
"Solyc01g006780.4" 31.0143721419564 2.13347012868481 0.613774202046272 3.43991333507219 0.000581900487325432 0.00173908413612539 "red"
"Solyc01g006790.3" 28.2347640627089 4.83546654308238 0.987930863451852 5.05917621753262 4.21071604615911e-07 2.17036631204968e-06 "red"
"Solyc01g006800.4" 616.368535299288 0.197044096298291 0.120869235593914 1.63007195192238 0.103086290857454 0.167844787632006 "black"
"Solyc01g006810.4" 226.844134432324 -0.646345094156905 0.212232222719282 -3.04517630697615 0.0023254394635251 0.00604986858823298 "black"
"Solyc01g006820.2" 1308.11647793743 3.02184066408608 0.244436250480429 12.3598140189187 4.31153083410241e-35 1.49800119607229e-33 "red"
"Solyc01g006830.3" 878.166393746853 0.150391994800256 0.162128362516311 0.927760832865602 0.353531645116241 0.459917329914138 "black"
"Solyc01g006850.1" 13.89891223029 0.800712517687957 0.521903215699155 1.52854996263107 0.126376048579701 0.198466453676189 "black"
"Solyc01g006860.3" 72.1066443327769 -0.789778501129043 0.253188920164499 -3.11889342669856 0.00181531608672249 0.00484533391428701 "black"
"Solyc01g006870.4" 206.31005586467 0.0964335289390831 0.207986161402945 0.464368974200976 0.642383414725559 0.730755694698071 "black"
"Solyc01g006880.4" 226.627808165099 -1.09012486543719 0.229698609959657 -4.74571579017839 2.07770276077996e-06 9.63811470767786e-06 "blue"
"Solyc01g006890.3" 283.71466699985 3.64612117573621 0.347700606169566 10.4460914656273 1.52688775314288e-25 3.5935329565644e-24 "red"
"Solyc01g006900.3" 1826.9871419101 0.183137896660211 0.212909355314985 0.860184923267279 0.389687114155879 0.497458970798441 "black"
"Solyc01g006920.4" 21.3437276278253 1.11610562154907 0.439859978301665 2.53029375289335 0.0113967066300552 0.0249835407132393 "black"
"Solyc01g006930.3" 98.7927990895768 0.505613172965999 0.255788670424379 1.97571156134974 0.0481874547441562 0.0878508213091834 "black"
"Solyc01g006940.4" 383.501380250284 0.373042033523409 0.213175605851389 1.75121956857592 0.0799080959739533 0.135263093259295 "black"
"Solyc01g006950.3" 35.2290217230895 5.53272885108926 0.865410824924918 5.4248069049546 5.80172244645307e-08 3.37771963731444e-07 "red"
"Solyc01g006960.3" 348.377940418182 0.364667088606098 0.189269936578093 1.92660410022098 0.0540289872854009 0.0969230953324087 "black"
"Solyc01g006970.4" 320.574548815232 -0.778926322342893 0.214768704221088 -3.62685541758273 0.000286893828889643 0.000917192233064379 "black"
"Solyc01g006980.4" 247.211724267491 0.688988884320545 0.29438817588336 2.34310829367507 0.0191238313969334 0.0395380151090002 "black"
"Solyc01g006990.4" 491.475103234331 -0.342914589801529 0.199618914563445 -1.71793914532775 0.0858077157465677 0.143659944878217 "black"
"Solyc01g007000.4" 8.86718513149678 4.001300054696 1.16889716113104 3.48742350371017 0.00048769841593405 0.00148372363137906 "red"
"Solyc01g007010.2" 5.67416600671082 2.07201766204511 1.2104529325043 1.79126840512711 0.073250233674257 0.125811188947515 "black"
"Solyc01g007020.4" 14.1737045861934 4.46967740116847 1.11791358641587 4.07413315581304 4.61860519494372e-05 0.000171112936727185 "red"
"Solyc01g007030.3" 10.1044322568164 3.67969821900868 1.19430711668598 3.20402247554505 0.00135521896705365 0.00372894410813862 "red"
"Solyc01g007040.4" 25.4680187731502 4.66336387143223 1.31307754081333 3.67413471387984 0.000238656800689334 0.000774576592357609 "red"
"Solyc01g007060.3" 58.1166341581964 -1.96068445511408 0.291444551426182 -6.72046521952344 1.81145269883425e-11 1.59232285048899e-10 "blue"
"Solyc01g007070.3" 2138.68316366524 -0.326878544778351 0.10507019064914 -3.11109832312686 0.00186392865480955 0.00495508669367668 "black"
"Solyc01g007100.3" 111.759715962257 1.34430715914416 0.301089884148486 4.46459601734237 8.02199679736806e-06 3.3877814657859e-05 "red"
"Solyc01g007110.3" 445.606008393281 0.894961682791605 0.211767535635241 4.22551706522891 2.38392757130878e-05 9.267614504885e-05 "black"
"Solyc01g007120.3" 151.790396025399 0.115502628395851 0.248429490082726 0.464830332141411 0.642052964380305 0.730420318376817 "black"
"Solyc01g007130.3" 91.7832354358325 2.65064610555796 0.295779842266731 8.92941864609888 4.2825331234123e-19 6.95072418818913e-18 "red"
"Solyc01g007140.3" 22.5950817630291 0.432266610571756 0.551354400270216 0.783605356223909 0.433271711952493 0.541439716877516 "black"
"Solyc01g007150.3" 746.939189920387 0.47166790528669 0.180954347502957 2.60672010284373 0.00914140510535296 0.0204887014273595 "black"
"Solyc01g007160.4" 13.9621723191168 3.77136646601737 0.922830436746657 3.78861067101891 0.000151492104852929 0.000510762608121741 "red"
"Solyc01g007170.4" 5.17854391361711 -0.0588170966131894 1.15003635887876 0.00934008303736732 0.992547800299471 1 "black"
"Solyc01g007180.3" 13.2763686393061 -0.68726290514472 0.481459436486054 -1.42802560745531 0.153284488048175 0.232891989364034 "black"
"Solyc01g007190.3" 92.8947653922529 1.4190958483202 0.524684746810899 2.70020954462432 0.00692958153958409 0.0160182106427531 "black"
"Solyc01g007200.2" 2.91228928410921 -0.40348519322787 1.01297889227526 -0.402569324608473 0.687265079902368 0.769555190523769 "black"
"Solyc01g007220.4" 1948.57186975355 0.885931952219291 0.323231642341428 2.74061274567225 0.00613247382359951 0.014370093839731 "black"
"Solyc01g007230.4" 67.9440620466712 -0.469798496537159 0.296235902831744 -1.58669165717816 0.112582496786758 0.18060953213584 "black"
"Solyc01g007250.4" 62.137383529767 -0.23036440745989 0.301954871742745 -0.76303552484615 0.445442209810459 0.552330018080365 "black"
"Solyc01g007260.3" 4.38968350783943 1.0730385821656 1.0253323653568 1.06281908434712 0.287864003175143 0.390014818313764 "black"
"Solyc01g007263.1" 2.6625620674751 0.283296438679209 1.36199958048069 0.192318238893627 0.847492932490619 0.897866470981124 "black"
"Solyc01g007267.1" 46.5154145916991 0.259815805799319 0.328610413892129 0.790079291978546 0.429481462662803 0.538374966573587 "black"
"Solyc01g007740.4" 259.620693989937 -0.555106312013864 0.203291343886958 -2.73035617541139 0.0063265931833329 0.0147810387126899 "black"
"Solyc01g007750.3" 49.6202433840799 -0.395167450333551 0.322845789588882 -1.22297706883189 0.221338357512169 0.315231997092587 "black"
