"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ortho_3072" 60.7789348311488 -1.33594614313767 0.77115367458971 -1.70004103162204 0.0891232078138688 0.22165617711766
"ortho_3825" 74.9708905387989 -0.48940095312745 0.254998269545492 -1.91908617685278 0.0549734285677322 0.155430715563124
"ortho_3824" 188.386700614435 0.391235192874919 0.240933754214026 1.62382835510864 0.104412446616534 0.24691193371424
"ortho_3823" 203.153435554086 1.17513825460646 0.187677720568179 6.25859641085375 3.88457719307434e-10 1.52289813291451e-08
"ortho_3822" 51.9405762818513 -0.0342199140079143 0.319135022587791 -0.109305063256975 0.912960530762224 0.954992440808671
"ortho_5091" 448.362432673115 0.428047937235135 0.140186963832116 3.053410767048 0.0022625599991595 0.0130602304518628
"ortho_5090" 81.831619991536 0.558299368344138 0.288529713635889 1.93505651942957 0.0529833603717026 0.150987179447806
"ortho_3484" 15.3057436244949 1.79681626629262 0.470151256118022 3.7900722276634 0.000150603486230691 0.00139297537270828
"ortho_3483" 1.73830417044851 0.99962006794753 1.04043238644599 0.868033466131448 0.385376012227977 0.589755399527851
"ortho_3482" 188.040017319761 -0.207198180650261 0.25769659571851 -0.804096890353292 0.421341020353273 0.622276552267172
"ortho_3481" 161.697938700229 0.425193561741788 0.202230409295699 2.10247535449433 0.035511656342597 0.111664577017865
"ortho_3480" 129.429195191905 -0.0248056942332631 0.22545244256743 -0.109666600001777 0.912673789939767 0.954992440808671
"ortho_625" 4.99168327083652 -1.02344706010686 0.755009870118699 -1.34766803114967 0.177765178717913 0.357048276419186
"ortho_626" 154.693344044095 0.168985810054137 0.196859776653761 0.858258682088079 0.390749639082801 0.59489073819307
"ortho_627" 112.6544956791 -0.574609085086708 0.39356559731645 -1.46094080512303 0.144031687099161 0.306253330109064
"ortho_628" 69.5032596870409 0.756217170426642 0.328831055583919 2.29957897235502 0.0214720845275099 0.0762371537857249
"ortho_629" 24.024354414527 -0.222508298771228 0.586782489305679 -0.37908090859556 0.704627782889246 0.833948506497245
"ortho_630" 86.8819991089386 -0.817157418763471 0.269822221068085 -3.03090759080303 0.00243819857174923 0.0137736260877735
"ortho_631" 130.408335908093 -0.157166376443862 0.222982050492921 -0.704617234712874 0.481048470077551 0.672975127146324
"ortho_1713" 281.510015048003 1.51411890915121 0.285413618834169 5.3005374018416 1.15462307993883e-07 2.64968787016857e-06
"ortho_3972" 115.263740613657 -0.601282739314983 0.245334389924755 -2.45115956100999 0.0142396815223164 0.0556244538670467
"ortho_518" 10.178472133704 0.927063894161915 0.638066507545377 1.45532525394916 0.145579238445906 0.308731527963919
"ortho_8658" 41.6143974137355 -1.05555830172184 0.564477577033772 -1.87770614664666 0.0604213753965823 0.166718036366621
"ortho_517" 12.0759465967898 2.65799137511706 0.736185740440559 3.52833399606434 0.000418184148341702 0.00324480765405885
"ortho_9033" 28.1387621420339 0.13968070301189 0.406087910816756 0.344002729597018 0.730844233313407 0.850692641607963
"ortho_4060" 16.4563711745611 0.700830648551712 0.449776888507976 1.55271978694001 0.120490093039324 0.272373226870527
"ortho_1663" 10.508124927234 -0.438529835577487 0.586615554115198 -0.744483414501665 0.456584071443269 0.654561820606064
"ortho_2536" 30.4550309193125 -0.717187923065965 0.3597164246645 -1.99494419720181 0.0460489663802532 0.136438994859337
