"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "color"
"Solyc01g005600.4" 320.412178341334 -0.51553890220827 0.211174426033792 -2.44130892109558 0.0146341303885777 0.0742148660037072 "black"
"Solyc01g005620.3" 1144.98866817076 -0.0433786837235766 0.162888958964377 -0.26632194932969 0.789991270212326 0.910646339336251 "black"
"Solyc01g005640.4" 88.5982536623414 -0.134856575438346 0.293208549172551 -0.459656759115681 0.645762611588525 0.831657608000961 "black"
"Solyc01g005660.3" 2.29235158273663 2.14205771749455 1.24091527704197 1.79623281515871 0.0724574978410711 0.231105403148986 "black"
"Solyc01g005670.3" 38.8669793278867 0.234369904814675 0.356285566156137 0.657918021436155 0.510590809865858 0.743650850855749 "black"
"Solyc01g005690.3" 519.272234421564 0.0286805847395089 0.157223285618466 0.182383445665252 0.855281816369658 0.941270652485818 "black"
"Solyc01g005700.3" 125.812828035008 -0.229012450840771 0.26589909170027 -0.861292964775457 0.389076709444725 0.646078788831603 "black"
"Solyc01g005760.3" 100.738430568511 -0.532436977615249 0.791840181605583 -0.675762376110016 0.499191525851685 0.735656567379943 "black"
"Solyc01g005780.1" 14.8627420925624 -0.239799159746502 0.828393977195647 -0.290459152648008 0.771464995843733 0.900485499596166 "black"
"Solyc01g005787.1" 2.78824868535717 -0.742895241937824 1.08877849859095 -0.68953263750333 0.490488141861136 0.72955834021444 "black"
"Solyc01g005790.1" 19.8406535879525 -0.232348058740215 0.472612244114966 -0.491628634354142 0.622981897108714 0.819059709639673 "black"
"Solyc01g005800.3" 8.70804165275323 1.29118205453694 0.622520922639923 2.05721470738116 0.0396655774359576 0.153105070244735 "black"
"Solyc01g005810.3" 744.701092932649 -0.624086388057852 0.29442712027702 -2.11974272890685 0.0340277474536908 0.137678154069529 "black"
"Solyc01g005820.4" 504.075038084705 0.072821817396726 0.15961726426272 0.456196115757842 0.648248958315753 0.832365750233803 "black"
"Solyc01g005830.4" 94.3129235916584 0.890227975536799 0.285255686495237 3.11895961136296 0.00181490837457977 0.0145133480129461 "black"
"Solyc01g005840.3" 245.643350043116 -0.46027312460971 0.318104224109144 -1.44693057754329 0.147916368079231 0.371039319212557 "black"
"Solyc01g005900.2" 3.7868516017465 0.109201162078854 0.827969785024837 0.128172483208481 0.898012475651442 0.9597064953625 "black"
"Solyc01g005910.3" 43.8327119204056 0.180386462672042 0.343827956766782 0.52436295310852 0.600026118647904 0.805367339060729 "black"
"Solyc01g005920.3" 6.33711245046195 0.105549077246828 0.658233017838498 0.157708299551795 0.874686660247058 0.949790365191285 "black"
"Solyc01g005930.3" 47.2950471150864 -0.975491706626606 0.351471006287457 -2.77698315598843 0.00548660222254521 0.0346284392527178 "black"
"Solyc01g005950.4" 292.95907960196 0.233681068823512 0.167560176531772 1.39468277623327 0.163111521048415 0.39365634136252 "black"
"Solyc01g005960.3" 386.361488465908 -0.166677139050474 0.170476217080318 -0.977718422533324 0.328213607654678 0.588019814601578 "black"
"Solyc01g005970.3" 38.0701647609124 0.0112031493810475 0.330715078620231 0.0338689513875436 0.972981652180244 0.991869100251689 "black"
"Solyc01g005980.4" 52.2294552392927 -0.139873461374882 0.284426731314433 -0.491985577310819 0.622729539412007 0.819059709639673 "black"
"Solyc01g005985.1" 58.5132377410301 0.0499333085110525 0.317731430976418 0.156256996345858 0.875830451838879 0.950132183567717 "black"
"Solyc01g006000.3" 82.7643946493992 -0.188522568605109 0.270371116356334 -0.697214824758084 0.485668362696928 0.725700814494896 "black"
"Solyc01g006010.3" 95.3210067649371 -0.283640011764457 0.248756279961932 -1.14006807886257 0.254257939511384 0.509554938849132 "black"
"Solyc01g006020.4" 159.833523656795 -1.21128037611875 0.314118237512205 -3.85567600745548 0.000115410258389496 0.00157105317735486 "blue"
"Solyc01g006040.3" 321.383002337174 -0.35037558834241 0.174056399735639 -2.01293088608723 0.044121900760885 0.164699373040061 "black"
"Solyc01g006090.3" 76.0812726686115 0.647552150577518 0.253894799784807 2.54912761350833 0.0107992775129672 0.0586810603031481 "black"
"Solyc01g006100.4" 68.8157619977492 -0.385452722911742 0.319282250650613 -1.20698051430252 0.22743964827568 0.479984522923694 "black"
"Solyc01g006110.3" 427.691975841548 0.120980366369455 0.189209091958669 0.639569305583275 0.522452642975978 0.752896785528709 "black"
"Solyc01g006120.4" 2246.1549092241 0.226933443327442 0.154686128336375 1.46708463664942 0.142353032906247 0.362696076566948 "black"
"Solyc01g006130.4" 312.433909953038 -0.423469247891964 0.29609077561568 -1.43014678622323 0.152674894512868 0.378140243783386 "black"
"Solyc01g006140.4" 5.10155627573883 -0.00919541394118053 0.81234772278758 -0.0141287228371389 0.988727285230372 0.997986746273489 "black"
"Solyc01g006150.3" 161.473357680204 -0.219256437180974 0.164880316821589 -1.32996267869447 0.183530568208249 0.420773214816855 "black"
"Solyc01g006160.3" 1701.79977986164 0.0771234631317654 0.264904555548372 0.291128070188175 0.770953372364566 0.900257253306791 "black"
"Solyc01g006170.4" 323.822191322081 0.702353858672201 0.261187861301715 2.68892571786263 0.00716823683229047 0.0424783664926901 "black"
"Solyc01g006180.4" 146.057305372435 -0.152406795637658 0.246152392265004 -0.619173798536645 0.535801870756464 0.763551725155016 "black"
"Solyc01g006190.3" 497.404070753151 0.0318712697968348 0.14892909718116 0.214201254094151 0.830390118153203 0.928385234210964 "black"
"Solyc01g006200.3" 18.8233261320419 -0.610683207160239 0.489724170970376 -1.24723969297956 0.212309622729278 0.460591192154117 "black"
"Solyc01g006210.4" 7.40833714355854 0.628068961071244 0.620584679092589 1.00588293821286 0.314471884526946 0.57532927503083 "black"
"Solyc01g006220.3" 61.0383191396054 -0.0041329566435485 0.266988301462216 -0.0158894378798251 0.987322596291065 0.997555200929501 "black"
"Solyc01g006230.3" 206.57640645057 -0.245095569366491 0.229525159360061 -1.06769912028492 0.285656255404234 0.544763086331855 "black"
"Solyc01g006240.3" 6.343517822663 1.1618614924143 0.744357289875454 1.54932236644088 0.121304245689344 0.32712456467448 "black"
"Solyc01g006250.2" 9.82227256808606 0.347443250084967 0.597738789468527 0.583733075809215 0.559399910442228 0.779593699030215 "black"
"Solyc01g006260.4" 29.2693985273334 0.336299046494446 0.380480515325044 0.882933125524007 0.377272404673051 0.634619413233104 "black"
"Solyc01g006280.3" 1384.31103217519 -0.069902724318914 0.277385909864697 -0.252005716500434 0.80103664524629 0.915066760274772 "black"
"Solyc01g006320.4" 27.0245539135237 2.45971484984687 0.489941432858034 4.99542453468307 5.8706477766607e-07 1.65220411459076e-05 "red"
"Solyc01g006330.4" 7.12863852112139 -0.353032119288566 0.645194436135973 -0.545975733188525 0.585082618151519 0.795851926888578 "black"
