"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ortho_8" 1.20566280461745 0.263489709732615 1.22558771152088 0.220948555303038 0.825132489889185 NA
"ortho_4" 0.937366389373372 0.676794865055575 1.32025758917337 0.543848629918904 0.586545641320913 NA
"ortho_5" 23.3329971667356 0.427392145135216 0.439773242026867 0.971997681919573 0.331051701778094 0.590830001572364
"ortho_10" 31.582658811453 -0.225616185809156 0.39236258489102 -0.575220844130145 0.565141947403356 0.777379863354641
"ortho_11" 426.251295322119 -0.0566755940571004 0.158674424464399 -0.356741419034995 0.721285395082242 0.868832038832943
"ortho_12" 215.327005043146 0.852628869671618 0.1935531357922 4.40429462653405 1.06128627282183e-05 0.000214076602460631
"ortho_13" 66.1695329236388 -0.225018856832979 0.2318606849224 -0.970545080287136 0.331774865794291 0.59149761426962
"ortho_14" 116.221745454283 0.280427686263046 0.255605019565298 1.09802442804895 0.272193822587727 0.530975377610689
"ortho_15" 93.3660195867207 0.861817436423776 0.215459177798057 3.99966457628695 6.3432323582443e-05 0.000953649733699137
"ortho_16" 14.7608247136375 0.133278516691974 0.991876808755385 0.224902272325881 0.822055301519118 0.923055336576537
"ortho_17" 23.3684456885468 2.31871391855431 1.00180694984151 2.2733312544835 0.0230062254413716 0.106009268248122
"ortho_19" 155.016225571862 0.392541360450418 0.595328477999211 0.660134672330029 0.509167410231466 0.737333335985584
"ortho_20" 289.098069806753 0.227666241646112 0.172781631968773 1.31750663140057 0.187668859716248 0.429629937004877
"ortho_21" 265.109748988957 0.0858359463170698 0.184247971401336 0.465678977130349 0.641445302491188 0.827537039989699
"ortho_22" 355.34226036169 -3.03854841585515 0.226199492981837 -13.4209724402669 4.55694068360579e-41 7.72128029430166e-38
"ortho_23" 0.618155223277073 -0.552188417757184 1.3207226461091 -0.444441196481955 0.656723634347549 NA
"ortho_24" 0.468895082260018 -1.2679528467741 1.1733159806491 -0.88418873861095 0.376594336440821 NA
"ortho_25" 164.975861889412 -0.206895154492218 0.192740972015001 -1.07309612409571 0.283227989849108 0.542620568688886
"ortho_26" 49.3567782053652 0.00977157635039252 0.281165008122716 0.0343083288857451 0.972631283290556 0.990854066962348
"ortho_27" 11.975508270544 -0.50945781638828 0.556722709902286 -0.915173785810217 0.360100404103475 0.61906871419737
"ortho_28" 76.5299453249477 -0.206087279051654 0.298413966842343 -0.691255774686996 0.489404818961898 0.723854334190853
"ortho_29" 948.53275185755 -0.540397831765513 0.221196151825134 -2.44294235989899 0.0145680638004739 0.0762326352795644
"ortho_30" 14.0391597166238 0.372643209770469 0.491583067222615 0.754957355429665 0.450274569931022 0.694900196971472
"ortho_31" 32.8684321324455 0.909824861084437 0.513264904350671 1.76484719357622 0.0775894506039658 0.244454379143473
"ortho_32" 24.4779936523495 0.26560960767918 0.349336197552607 0.759236737196497 0.447710953563855 0.693244265675885
"ortho_33" 197.196452330971 0.347524441970133 0.23352611422471 1.4876645146914 0.136839390256459 0.353877690553334
"ortho_34" 18.6406084045934 -0.463416150039722 0.424940997820316 -1.09067042054453 0.275417930686287 0.533456952166031
"ortho_35" 89.0919994780522 0.193470551601507 0.231756730145839 0.834102923225229 0.404222988020542 0.657434662029187
