"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ortho_884" 112.876407666726 -0.0248676985334166 0.242070514187772 -0.101955307213026 0.918792149830376 0.977161364953162
"ortho_7791" 14.0849729625259 0.412156927941048 0.471135449046704 0.87450252146044 0.381844647662264 0.628819120381663
"ortho_5114" 173.266768314066 -0.180153471282903 0.167867847346795 -1.07317514743431 0.283192539190361 0.530382688705965
"ortho_5115" 166.245920636737 -0.761979458763197 0.241570338350532 -3.15379108621028 0.00161164412885178 0.0125090765198138
"ortho_5116" 131.659500235806 -0.311099503304339 0.247139694978949 -1.25875964400545 0.208117160864498 0.439924143335139
"ortho_5117" 195.946538450636 -0.478093401956684 0.18530339373908 -2.57972273540208 0.00988796695396686 0.0510868237743694
"ortho_5118" 531.20467151329 -0.599722715843047 0.172327847631271 -3.47986612828285 0.00050166438778199 0.00495693586433826
"ortho_5119" 687.961640503172 0.0111417946116794 0.197582468225944 0.0564126849704149 0.955013051903182 0.991667752730367
"ortho_5120" 88.1447236668095 -0.624651023098116 0.295383610485605 -2.11401330703827 0.0345141307780921 0.129492981581251
"ortho_3073" 41.5619000559448 1.34335967557767 0.423300101405614 3.18362745090104 0.00145442069274072 0.0116079495062473
"ortho_3072" 60.7789348311488 2.66024893717101 0.811696923044507 3.3440654828707 0.000825602476581113 0.00739027671425885
"ortho_3825" 74.9708905387989 -0.0262375295157291 0.24228942454461 -0.108304595788384 0.913754077150841 0.975690521347049
"ortho_3824" 188.386700614435 -0.00442083473966991 0.236986831388406 -0.0186497763283505 0.985120493960657 1
"ortho_3823" 203.153435554086 1.18995906762511 0.249978434019477 4.77072916198321 1.83560217725999e-06 4.44110835343931e-05
"ortho_3822" 51.9405762818513 -0.268271880205515 0.272398777180098 -0.984497743371511 0.324870840457763 0.573480772538557
"ortho_5091" 448.362432673115 -0.367725301381797 0.13481742642512 -2.72753601012706 0.00638092924735354 0.0366578757575236
"ortho_5090" 81.831619991536 -0.338676467112293 0.271149532580541 -1.24889385954709 0.211703897813698 0.444390275297757
"ortho_3484" 15.3057436244949 1.06785727715016 0.584486805867451 1.84620599320786 0.064862301088986 0.204563860566679
"ortho_3483" 1.73830417044851 0 1.12808273319636 0 1 1
"ortho_3482" 188.040017319761 -0.328041331312511 0.252797578542851 -1.29762132608334 0.194417490205497 0.422351797603937
"ortho_3481" 161.697938700229 -0.210019911944524 0.189538109557106 -1.10802847085108 0.267849520297215 0.511651192843856
"ortho_3480" 129.429195191905 -0.112441909878609 0.230121066474001 -0.488561057706856 0.625152488703181 0.820615606005043
"ortho_625" 4.99168327083652 -0.77290357151822 0.690281728884281 -1.11456985555515 0.265034794011242 0.50833853582949
"ortho_626" 154.693344044095 -0.0205353712881354 0.184125314567193 -0.111595041386372 0.91114450386461 0.974756524627124
"ortho_627" 112.6544956791 0.281493937812977 0.383642343539004 0.733446208987833 0.463286324398435 0.698310536668912
"ortho_628" 69.5032596870409 -0.248224513712929 0.316097019852125 -0.785240930135379 0.432312321815496 0.670957401617475
"ortho_629" 24.024354414527 -1.51249436371052 0.581108996440794 -2.59855264249397 0.00936176893242274 0.0492700182223467
"ortho_630" 86.8819991089386 -0.124764393087396 0.235279849307298 -0.53031733568415 0.595891929217721 0.800827306239591
"ortho_631" 130.408335908093 0.0611976729230496 0.220461221678117 0.277682925832434 0.781255768546848 0.905917651436166
"ortho_1713" 281.510015048003 1.17787712640231 0.369631648640037 3.21263031326462 0.00131525466361022 0.0107298424773135
"ortho_3972" 115.263740613657 -0.102991369112305 0.232076378992194 -0.443815816681147 0.657175752125041 0.835914012888596
"ortho_518" 10.178472133704 -0.665063461415738 0.564942742125888 -1.17365471959751 0.240533353969726 0.480953114856114
"ortho_8658" 41.6143974137355 -1.22892922818292 0.527738687714889 -2.32293462594337 0.0201826646490261 0.08733101903319
"ortho_517" 12.0759465967898 -2.11526249374898 0.744108128874355 -2.81617538260503 0.00485991283856935 0.0298865228155449
"ortho_9033" 28.1387621420339 0.0688965582651641 0.391153494269416 0.176132840451566 0.860189581268457 0.949716293076846
"ortho_4060" 16.4563711745611 2.20555463086134 0.5917163868049 3.65774605333508 0.000254442956576655 0.00283695721123792
"ortho_1663" 10.508124927234 0.611506207358623 0.583346777361157 1.04988154350602 0.29377257820361 0.541811889115977
"ortho_2536" 30.4550309193125 0.691827086651917 0.318509199073074 2.16974857075727 0.0300258983471022 0.116847108089734
"ortho_2535" 25.1353855386691 0.59460563438505 0.337975407152813 1.75990452702015 0.0784239956387164 0.232124928917564
"ortho_2534" 42.6270541918362 -0.283930379314277 0.376224956760567 -0.753934374351526 0.45088862868641 0.687702613061333
"ortho_4834" 161.258186462763 -0.269951452250402 0.235976395431532 -1.14396199349795 0.252639399277654 0.494832339622289
"ortho_1389" 237.524920998634 -0.248965552540825 0.139549409138477 -1.78405462847388 0.0744147888384384 0.224244705765037
"ortho_1388" 44.5033080581151 0.526946167255022 0.334822941596845 1.57385617700897 0.115520703175488 0.30319581044945
"ortho_1387" 59.4906318024512 0.642523118034845 0.244744279202825 2.62407561770632 0.00868844930266099 0.0464774407422194
"ortho_1386" 61.0232644856448 0.400629773440438 0.238691224309714 1.67779173329123 0.0933877637346238 0.263797519282765
"ortho_1385" 33.42000656162 -0.0991280223698803 0.406437890275701 -0.243641767389293 0.807508277165258 0.920777093299248
"ortho_9805" 241.212016065515 -0.240610887435834 0.182969040196461 -1.31499244975721 0.188512439979959 0.41409165804158
"ortho_7015" 127.718264172591 -0.387605990491528 0.235664876766692 -1.64456728266041 0.100059078514579 0.276162606710851
"ortho_976" 12.3079543520626 -0.231295554026347 0.435798006769771 -0.530495873720837 0.595768169152601 0.800788072441941
"ortho_974" 43.7545831019015 -0.619627316294755 0.330170932352357 -1.87627891627344 0.0606169905885654 0.193772999737249
"ortho_973" 25.0656287176383 0.322808940013649 0.418080256296215 0.772329335145024 0.439919395153 0.678549624436357
"ortho_972" 9.31203263986658 -0.242384400926213 0.505834168910449 -0.478991872508512 0.631944410612058 0.823657883494367
"ortho_971" 4583.33290907549 -1.65629261860432 0.35205290329913 -4.7044025932181 2.54610389265467e-06 5.81916646949587e-05
"ortho_970" 119.613406060218 -0.637184978661325 0.423766893463479 -1.50237288233117 0.133000835674592 0.332840695063667
"ortho_969" 18.4613396652478 -0.109664016461963 0.406572644457493 -0.269784025483533 0.787326413111776 0.90992899563998
"ortho_968" 47.3467079081858 -0.252393103785734 0.288800504814029 -0.873929443574013 0.382156678957183 0.628857900779135
